lambda_um,T_H2O,A_H2O_dbm
9.244999999999887,0.9999898169145974,4.422480316371664e-05
9.254999999999889,0.9999982419434902,7.635149122382081e-06
9.264999999999887,0.9999988156190662,5.143704086138841e-06
9.274999999999888,0.9999990182074628,4.263872905734862e-06
9.284999999999886,0.9999958419896726,1.8058046951586e-05
9.294999999999888,0.9999817938821588,7.906888492404537e-05
9.304999999999886,0.9997227076486659,0.0012044323782455
9.314999999999888,0.9999767216747056,0.00010109765892956592
9.324999999999886,0.9999580344578289,0.0001822578582513753
9.334999999999887,0.9999974882229616,1.0908522775208642e-05
9.344999999999885,0.9999978817005888,9.199667196917297e-06
9.354999999999887,0.9999965586289253,1.4945710395962482e-05
9.364999999999885,0.9999920123456225,3.469008074128743e-05
9.374999999999886,0.9993760611018809,0.002710577910439477
9.384999999999884,0.9997927348285278,0.0009002344994630341
9.394999999999886,0.9999923937027735,3.3033854764730825e-05
9.404999999999884,0.9999805947292167,8.427683792014424e-05
9.414999999999885,0.9999438514053348,0.00024385709447776352
9.424999999999883,0.9999943191309691,2.4671770803770503e-05
9.434999999999885,0.9999122862977143,0.00038095247651999257
9.444999999999883,0.9999793124308981,8.98459003992971e-05
9.454999999999885,0.9999981896860515,7.862100700005606e-06
9.464999999999883,0.9999971304574533,1.2462282816677672e-05
9.474999999999884,0.9999488812104311,0.00022201175684783032
9.484999999999882,0.9999982922787835,7.416545342458441e-06
9.494999999999884,0.9999982986973793,7.3886696872344764e-06
9.504999999999882,0.9999949569444345,2.1901767266151268e-05
9.514999999999883,0.9999432394107638,0.0002465151031860495
9.524999999999881,0.9999637635106635,0.00015737592501654144
9.534999999999883,0.9999716659281498,0.00012305505387757157
9.544999999999881,0.9999986810636423,5.7280715987277435e-06
9.554999999999882,0.9999994920717848,2.205904770665614e-06
9.56499999999988,0.999999503013974,2.1583834230896305e-06
9.574999999999882,0.9999988957950557,4.7955037894244035e-06
9.58499999999988,0.9999976696390271,1.0120640905925141e-05
9.594999999999882,0.9999706015443898,0.00012767774725349425
9.60499999999988,0.9999979884810081,8.73592477062569e-06
9.614999999999881,0.9999766184830948,0.00010154582485678458
9.62499999999988,0.9999647628328697,0.000153035768715127
9.63499999999988,0.9999935367491237,2.8069632617868086e-05
9.644999999999879,0.999999216690581,3.4018709152810244e-06
9.65499999999988,0.9999990749886055,4.017275301222143e-06
9.664999999999878,0.9999992046578005,3.45412865847642e-06
9.67499999999988,0.9999987808653231,5.2946378560870235e-06
9.684999999999878,0.9999787425135087,9.232107208344278e-05
9.69499999999988,0.9999959975669012,1.738238087605216e-05
9.704999999999878,0.9999639802481175,0.00015643461220580813
9.714999999999879,0.9999079899499178,0.00039961295478930446
9.724999999999877,0.9999058421243798,0.00040894171093925144
9.734999999999879,0.9999971284893403,1.2470830247395547e-05
9.744999999999877,0.9999988251621726,5.1022588526819e-06
9.754999999999878,0.9999993435183155,2.8510646661419983e-06
9.764999999999876,0.999999543490684,1.982595221367606e-06
9.774999999999878,0.9999995499370571,1.954598966012467e-06
9.784999999999876,0.9999942437722413,2.4999051471867373e-05
9.794999999999877,0.9999993017757217,3.0323505705259092e-06
9.804999999999875,0.9999932816968181,2.9177318007601763e-05
9.814999999999877,0.9999945537718647,2.3652732672413574e-05
9.824999999999875,0.9998821193944719,0.0005119791418411493
9.834999999999877,0.9999935410418463,2.8050989439942617e-05
9.844999999999875,0.9999953642388216,2.0132901657585834e-05
9.854999999999876,0.9997395963751416,0.001131065846651379
9.864999999999874,0.9999864482511759,5.885489613880299e-05
9.874999999999876,0.9999976180417951,1.034472536547933e-05
9.884999999999874,0.999992418636659,3.292556745351339e-05
9.894999999999875,0.9999100727391781,0.0003905666930359517
9.904999999999873,0.9999235491831064,0.0003320343714498776
9.914999999999875,0.9999983574947336,7.1333155949958105e-06
9.924999999999873,0.9999920771425389,3.4408669070268786e-05
9.934999999999874,0.9999985483880761,6.304275059768486e-06
9.944999999999872,0.9999988785687939,4.870316577379703e-06
9.954999999999874,0.999992433976722,3.285894590182296e-05
9.964999999999872,0.9999813923316342,8.081282879506473e-05
9.974999999999874,0.9999991566463884,3.6626397426156835e-06
9.984999999999872,0.9999957953197264,1.826073280031704e-05
9.994999999999873,0.9999721514300894,0.00012094648651169142
